benchmark_iterations,error,groups,height,input_channels,kernel,layer_name,layer_type,mean_latency_ms,median_latency_ms,native_input_channels,native_output_channels,output_channels,output_height,output_width,p95_latency_ms,precision,profile_wall_time_seconds,repeat_median_latency_ms,reproducibility_relative_error,stage3_targeted_refinement,status,stride,tactic_name,tactic_value,tensorrt_layer_type,warmup_iterations,width
200,,1,80,24,3,model.4.m.1.cv1.conv,Conv2d,0.03855200003832579,0.03432000055909157,32,32,32,80,80,0.0635423995554447,fp16,0.8390783409995493,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x16x32_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc4,0x8dd277d8855e5faf,CaskConvolution,50,80
200,,1,80,24,3,model.4.m.1.cv2.conv,Conv2d,0.03855200003832579,0.03432000055909157,32,32,32,80,80,0.0635423995554447,fp16,0.8390783409995493,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x16x32_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc4,0x8dd277d8855e5faf,CaskConvolution,50,80
200,,1,80,32,3,model.4.m.0.cv1.conv,Conv2d,0.02767840010114014,0.02409599907696247,32,32,8,80,80,0.05949440132826563,fp16,0.8375503970019054,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x16x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc2,0xbc046a442b052bbc,CaskConvolution,50,80
200,,1,80,32,3,model.4.m.0.cv2.conv,Conv2d,0.02767840010114014,0.02409599907696247,32,32,8,80,80,0.05949440132826563,fp16,0.8375503970019054,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x16x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc2,0xbc046a442b052bbc,CaskConvolution,50,80
200,,1,80,32,3,model.4.m.1.cv1.conv,Conv2d,0.02767840010114014,0.02409599907696247,32,32,8,80,80,0.05949440132826563,fp16,0.8375503970019054,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x16x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc2,0xbc046a442b052bbc,CaskConvolution,50,80
200,,1,80,32,3,model.4.m.1.cv2.conv,Conv2d,0.02767840010114014,0.02409599907696247,32,32,8,80,80,0.05949440132826563,fp16,0.8375503970019054,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x16x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc2,0xbc046a442b052bbc,CaskConvolution,50,80
200,,1,80,32,3,model.4.m.0.cv1.conv,Conv2d,0.02530736004933715,0.02457600086927414,32,32,16,80,80,0.03450079821050167,fp16,0.8452621549986361,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x16x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc2,0xbc046a442b052bbc,CaskConvolution,50,80
200,,1,80,32,3,model.4.m.0.cv2.conv,Conv2d,0.02530736004933715,0.02457600086927414,32,32,16,80,80,0.03450079821050167,fp16,0.8452621549986361,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x16x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc2,0xbc046a442b052bbc,CaskConvolution,50,80
200,,1,80,32,3,model.4.m.1.cv1.conv,Conv2d,0.02530736004933715,0.02457600086927414,32,32,16,80,80,0.03450079821050167,fp16,0.8452621549986361,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x16x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc2,0xbc046a442b052bbc,CaskConvolution,50,80
200,,1,80,32,3,model.4.m.1.cv2.conv,Conv2d,0.02530736004933715,0.02457600086927414,32,32,16,80,80,0.03450079821050167,fp16,0.8452621549986361,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x16x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc2,0xbc046a442b052bbc,CaskConvolution,50,80
200,,1,80,32,3,model.4.m.0.cv1.conv,Conv2d,0.03143375998362899,0.026655999943614006,32,32,24,80,80,0.06609440334141252,fp16,0.8584283810014313,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc8,0xc5917dd3c56d6621,CaskConvolution,50,80
200,,1,80,32,3,model.4.m.0.cv2.conv,Conv2d,0.03143375998362899,0.026655999943614006,32,32,24,80,80,0.06609440334141252,fp16,0.8584283810014313,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc8,0xc5917dd3c56d6621,CaskConvolution,50,80
200,,1,80,32,3,model.4.m.1.cv1.conv,Conv2d,0.03143375998362899,0.026655999943614006,32,32,24,80,80,0.06609440334141252,fp16,0.8584283810014313,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc8,0xc5917dd3c56d6621,CaskConvolution,50,80
200,,1,80,32,3,model.4.m.1.cv2.conv,Conv2d,0.03143375998362899,0.026655999943614006,32,32,24,80,80,0.06609440334141252,fp16,0.8584283810014313,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc8,0xc5917dd3c56d6621,CaskConvolution,50,80
200,,1,80,32,3,model.4.m.0.cv1.conv,Conv2d,0.032366559905931354,0.031568000093102455,32,32,32,80,80,0.03573279995471238,fp16,0.875278994000837,0.032735999673604965,0.036999479759812715,,success,1,volta_fp16x2_hcudnn_winograd_fp16x2_128x128_ldg1_ldg4_relu_tile148t_nt_v1,0xd46b3ee2b59f893c,CaskConvolution,50,80
200,,1,80,32,3,model.4.m.0.cv2.conv,Conv2d,0.032366559905931354,0.031568000093102455,32,32,32,80,80,0.03573279995471238,fp16,0.875278994000837,0.032735999673604965,0.036999479759812715,,success,1,volta_fp16x2_hcudnn_winograd_fp16x2_128x128_ldg1_ldg4_relu_tile148t_nt_v1,0xd46b3ee2b59f893c,CaskConvolution,50,80
200,,1,80,32,3,model.4.m.1.cv1.conv,Conv2d,0.032366559905931354,0.031568000093102455,32,32,32,80,80,0.03573279995471238,fp16,0.875278994000837,0.032735999673604965,0.036999479759812715,,success,1,volta_fp16x2_hcudnn_winograd_fp16x2_128x128_ldg1_ldg4_relu_tile148t_nt_v1,0xd46b3ee2b59f893c,CaskConvolution,50,80
200,,1,80,32,3,model.4.m.1.cv2.conv,Conv2d,0.032366559905931354,0.031568000093102455,32,32,32,80,80,0.03573279995471238,fp16,0.875278994000837,0.032735999673604965,0.036999479759812715,,success,1,volta_fp16x2_hcudnn_winograd_fp16x2_128x128_ldg1_ldg4_relu_tile148t_nt_v1,0xd46b3ee2b59f893c,CaskConvolution,50,80
200,,1,80,32,1,model.4.cv2.conv,Conv2d,0.027117600087076425,0.023711999878287315,128,64,16,80,80,0.04765120092779379,fp16,0.09043138700144482,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8,0x5891999ae4499b56,CaskConvolution,50,80
200,,1,80,32,1,model.4.cv2.conv,Conv2d,0.028988799965009093,0.02659199945628643,128,64,32,80,80,0.044691201113164415,fp16,0.09085853099895758,,,,success,1,volta_hcudnn_128x128_relu_interior_nn_v1,0x0ccb6665868f9bd5,CaskConvolution,50,80
200,,1,80,32,1,model.4.cv2.conv,Conv2d,0.024542560093104838,0.023599999956786633,128,64,48,80,80,0.0315664017572999,fp16,0.08689172300000791,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna8_alignc8,0x39a3504f7eeb810b,CaskConvolution,50,80
200,,1,80,32,1,model.4.cv2.conv,Conv2d,0.029191039986908435,0.02723200060427189,128,64,64,80,80,0.04053439926356076,fp16,0.08822429599968018,,,,success,1,volta_hcudnn_128x128_relu_interior_nn_v1,0x0ccb6665868f9bd5,CaskConvolution,50,80
200,,1,80,64,1,model.4.cv2.conv,Conv2d,0.02640272001735866,0.023120000027120113,128,64,16,80,80,0.04929759912192821,fp16,0.09542438000062248,,,,success,1,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x32x32_stage1_warpsize4x1x1_g1_tensor16x8x8_simple_t1r1s1,0x0129597ad9bbff14,CaskConvolution,50,80
200,,1,80,64,1,model.4.cv2.conv,Conv2d,0.03147472003474831,0.02860799990594387,128,64,32,80,80,0.05546560119837522,fp16,0.09465820399782388,,,,success,1,turing_fp16x2_hcudnn_fp16x2_128x32_relu_small_nn_v1,0xacaaec9cc8134f6f,CaskConvolution,50,80
200,,1,80,64,1,model.4.cv2.conv,Conv2d,0.03101279999129474,0.027327999472618103,128,64,48,80,80,0.05529920011758804,fp16,0.0947538420005003,,,,success,1,turing_h1688cudnn_256x64_ldg8_relu_exp_interior_nhwc_tn_v1,0x3f3840edab5c9d44,CaskConvolution,50,80
200,,1,80,64,1,model.4.cv2.conv,Conv2d,0.03820256011560559,0.032336000353097916,128,64,64,80,80,0.06487040147185322,fp16,0.10102750199803268,,,,success,1,volta_h884gemm_64x64_ldg8_nn_v1,0x000000000002049f,CaskGemmConvolution,50,80
200,,1,80,96,1,model.4.cv2.conv,Conv2d,0.0327551999501884,0.027664000168442726,128,64,16,80,80,0.05745120067149397,fp16,1.029056326002319,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x32x32_stage1_warpsize4x1x1_g1_tensor16x8x8,0xa13cdf70a9d99d45,CaskConvolution,50,80
200,,1,80,96,1,model.4.cv2.conv,Conv2d,0.035689439959824085,0.03223999962210655,128,64,32,80,80,0.05765919890254733,fp16,1.0202868490014225,,,,success,1,turing_fp16x2_hcudnn_fp16x2_128x32_relu_small_nn_v1,0xacaaec9cc8134f6f,CaskConvolution,50,80
200,,1,80,96,1,model.4.cv2.conv,Conv2d,0.040774080008268355,0.036079999059438705,128,64,48,80,80,0.0631823968142271,fp16,0.9929264550009975,,,,success,1,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x32x32_stage1_warpsize4x1x1_g1_tensor16x8x8_simple_t1r1s1,0x0129597ad9bbff14,CaskConvolution,50,80
200,,1,80,96,1,model.4.cv2.conv,Conv2d,0.0434295997582376,0.04095999896526337,128,64,64,80,80,0.055561601184308494,fp16,0.9875100380013464,,,,success,1,sm75_xmma_fprop_implicit_gemm_indexed_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x64x32_stage1_warpsize2x2x1_g1_tensor16x8x8,0x69a5b2ac9c5bac16,CaskConvolution,50,80
200,,1,80,128,1,model.4.cv2.conv,Conv2d,0.03355856003239751,0.02691200003027916,128,64,8,80,80,0.06553919985890388,fp16,1.042597832998581,,,,success,1,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_simple_t1r1s1,0x017a89ce2d82b850,CaskConvolution,50,80
200,,1,80,128,1,model.4.cv2.conv,Conv2d,0.031297920122742656,0.028495999984443188,128,64,16,80,80,0.04712000098079443,fp16,0.9985642009996809,,,,success,1,sm75_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize64x32x64_stage1_warpsize2x2x1_tensor16x8x8,0x00000000000203a2,CaskGemmConvolution,50,80
200,,1,80,128,1,model.4.cv2.conv,Conv2d,0.03663583995774388,0.03308799862861633,128,64,24,80,80,0.056766399927437296,fp16,1.021882787001232,,,,success,1,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x32x32_stage1_warpsize4x1x1_g1_tensor16x8x8_simple_t1r1s1,0x0129597ad9bbff14,CaskConvolution,50,80
200,,1,80,128,1,model.4.cv2.conv,Conv2d,0.03969120021909475,0.03686400130391121,128,64,32,80,80,0.055297600105404854,fp16,0.9890899010024441,,,,success,1,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_simple_t1r1s1,0x017a89ce2d82b850,CaskConvolution,50,80
200,,1,80,128,1,model.4.cv2.conv,Conv2d,0.04159952001646161,0.03891199827194214,128,64,40,80,80,0.05606079827994107,fp16,0.9855361709996941,,,,success,1,sm75_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize64x64x64_stage1_warpsize2x2x1_tensor16x8x8,0x00000000000204d9,CaskGemmConvolution,50,80
200,,1,80,128,1,model.4.cv2.conv,Conv2d,0.042449439875781536,0.04012800008058548,128,64,48,80,80,0.05347200073301791,fp16,0.9898403090010106,,,,success,1,sm75_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize64x64x64_stage1_warpsize2x2x1_tensor16x8x8,0x00000000000204d9,CaskGemmConvolution,50,80
200,,1,80,128,1,model.4.cv2.conv,Conv2d,0.04486831983551383,0.041519999504089355,128,64,56,80,80,0.05956160146743053,fp16,1.014170610000292,,,,success,1,sm75_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize64x64x64_stage1_warpsize2x2x1_tensor16x8x8,0x00000000000204d9,CaskGemmConvolution,50,80
200,,1,80,128,1,model.4.cv2.conv,Conv2d,0.0486052799411118,0.043455999344587326,128,64,64,80,80,0.07182080112397662,fp16,1.012585503001901,0.04476799815893173,0.030191431197815095,,success,1,sm75_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x64x64_stage1_warpsize2x2x1_tensor16x8x8,0x00000000000204c8,CaskGemmConvolution,50,80
200,,1,80,16,3,model.5.conv,Conv2d,0.03266767988912761,0.030719999223947525,64,128,32,40,40,0.041492798924446087,fp16,0.816381773998728,,,,success,2,volta_hcudnn_128x128_relu_small_nn_v1,0x94dc70026a3bd827,CaskConvolution,50,80
200,,1,80,16,3,model.5.conv,Conv2d,0.03217599997296929,0.031199999153614044,64,128,64,40,40,0.03806399926543235,fp16,0.7715438509985688,,,,success,2,volta_hcudnn_128x128_relu_small_nn_v1,0x94dc70026a3bd827,CaskConvolution,50,80
200,,1,80,16,3,model.5.conv,Conv2d,0.030950559908524154,0.030400000512599945,64,128,96,40,40,0.037087999284267426,fp16,0.7678815069994016,,,,success,2,volta_hcudnn_128x128_relu_small_nn_v1,0x94dc70026a3bd827,CaskConvolution,50,80
200,,1,80,16,3,model.5.conv,Conv2d,0.03472800005227327,0.033536000177264214,64,128,128,40,40,0.03989600148051975,fp16,0.7867199479987903,,,,success,2,volta_hcudnn_128x128_relu_small_nn_v1,0x94dc70026a3bd827,CaskConvolution,50,80
200,,1,80,32,3,model.5.conv,Conv2d,0.02850192004814744,0.02457600086927414,64,128,32,40,40,0.059473601356148695,fp16,0.7324354090014822,,,,success,2,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x16x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc4,0x33509f977ccad5d4,CaskConvolution,50,80
200,,1,80,32,3,model.5.conv,Conv2d,0.026513440143316983,0.024768000468611717,64,128,64,40,40,0.0370319988578558,fp16,0.7347961170016788,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x32x32_stage1_warpsize4x1x1_g1_tensor16x8x8_t1r3s3,0xcb7b50f35a87094b,CaskConvolution,50,80
200,,1,80,32,3,model.5.conv,Conv2d,0.029648960018530488,0.026623999699950218,64,128,96,40,40,0.04937280118465414,fp16,0.7529056739986117,,,,success,2,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc8,0xc5917dd3c56d6621,CaskConvolution,50,80
200,,1,80,32,3,model.5.conv,Conv2d,0.033287200098857286,0.029424000531435013,64,128,128,40,40,0.05692960042506452,fp16,0.7300986839982215,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x128x32_stage1_warpsize2x2x1_g1_tensor16x8x8_t1r3s3,0xb307bc772518d3d7,CaskConvolution,50,80
200,,1,80,48,3,model.5.conv,Conv2d,0.02798672018572688,0.025119999423623085,64,128,32,40,40,0.04302559960633516,fp16,0.7716834809980355,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,80
200,,1,80,48,3,model.5.conv,Conv2d,0.031180960051715376,0.028416000306606293,64,128,64,40,40,0.0509264001622796,fp16,0.7348611119996349,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8_t1r3s3,0x6cee4d9c86b4cdd5,CaskConvolution,50,80
200,,1,80,48,3,model.5.conv,Conv2d,0.03424543980509043,0.030719999223947525,64,128,96,40,40,0.05326399952173232,fp16,0.7223326969979098,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,80
200,,1,80,48,3,model.5.conv,Conv2d,0.03432191988453269,0.033296000212430954,64,128,128,40,40,0.03744000159204005,fp16,0.7202229970025655,,,,success,2,sm75_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc8,0xc5917dd3c56d6621,CaskConvolution,50,80
200,,1,80,64,3,model.5.conv,Conv2d,0.025977120250463486,0.02457600086927414,64,128,8,40,40,0.032897600904107094,fp16,0.5489241169998422,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,80
200,,1,80,64,3,model.5.conv,Conv2d,0.02841760026291013,0.024768000468611717,64,128,16,40,40,0.051320001110434436,fp16,0.559467514998687,,,,success,2,sm75_xmma_fprop_implicit_gemm_indexed_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8,0x75585ae3e9dedb93,CaskConvolution,50,80
200,,1,80,64,3,model.5.conv,Conv2d,0.02638480007648468,0.02513599954545498,64,128,24,40,40,0.034566398710012436,fp16,0.5394207850004022,,,,success,2,sm75_xmma_fprop_implicit_gemm_indexed_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8,0x75585ae3e9dedb93,CaskConvolution,50,80
200,,1,80,64,3,model.5.conv,Conv2d,0.029624639991670847,0.026448000222444534,64,128,32,40,40,0.04973599854856728,fp16,0.5420233799995913,,,,success,2,sm75_xmma_fprop_implicit_gemm_indexed_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8,0x75585ae3e9dedb93,CaskConvolution,50,80
200,,1,80,64,3,model.5.conv,Conv2d,0.027940479945391415,0.02675200067460537,64,128,40,40,40,0.029313600808382002,fp16,0.548716211997089,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8_t1r3s3,0x6cee4d9c86b4cdd5,CaskConvolution,50,80
200,,1,80,64,3,model.5.conv,Conv2d,0.03016191995702684,0.027936000376939774,64,128,48,40,40,0.04906880073249339,fp16,0.5471179019987176,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8_t1r3s3,0x6cee4d9c86b4cdd5,CaskConvolution,50,80
200,,1,80,64,3,model.5.conv,Conv2d,0.033220000127330424,0.028672000393271446,64,128,56,40,40,0.0620175989344716,fp16,0.5430652930008364,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8,0x58eea09dffe038fd,CaskConvolution,50,80
200,,1,80,64,3,model.5.conv,Conv2d,0.031185439936816692,0.030704000033438206,64,128,64,40,40,0.033440001308918,fp16,0.5362108660010563,,,,success,2,sm70_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor8x8x4_t1r3s3,0x03512591e8ea2977,CaskConvolution,50,80
200,,1,80,64,3,model.5.conv,Conv2d,0.03299967987462878,0.030079999938607216,64,128,72,40,40,0.049199998378753655,fp16,0.5626626670018595,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,80
200,,1,80,64,3,model.5.conv,Conv2d,0.035428799921646714,0.030479999259114265,64,128,80,40,40,0.06154559850692745,fp16,0.5510149620022275,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,80
200,,1,80,64,3,model.5.conv,Conv2d,0.034117279890924695,0.032896000891923904,64,128,88,40,40,0.04273440111428499,fp16,0.566636434999964,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,80
200,,1,80,64,3,model.5.conv,Conv2d,0.03350927978754044,0.030719999223947525,64,128,96,40,40,0.0512015987187624,fp16,0.5230075560029945,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x32x64_stage1_warpsize2x1x2_g1_tensor16x8x8_t1r3s3,0x5252dc6c9c5f3aff,CaskConvolution,50,80
200,,1,80,64,3,model.5.conv,Conv2d,0.03995376039296389,0.03686400130391121,64,128,104,40,40,0.056753598526120115,fp16,0.5630279479992168,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8_t1r3s3,0x6cee4d9c86b4cdd5,CaskConvolution,50,80
200,,1,80,64,3,model.5.conv,Conv2d,0.03598671995103359,0.03299200162291527,64,128,112,40,40,0.05130239874124524,fp16,0.5496520369997597,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8_t1r3s3,0x6cee4d9c86b4cdd5,CaskConvolution,50,80
200,,1,80,64,3,model.5.conv,Conv2d,0.04060032023116946,0.037087999284267426,64,128,120,40,40,0.05682079959660764,fp16,0.5599166019965196,,,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8_t1r3s3,0x6cee4d9c86b4cdd5,CaskConvolution,50,80
200,,1,80,64,3,model.5.conv,Conv2d,0.034983519967645406,0.033952001482248306,64,128,128,40,40,0.0393199995160102,fp16,0.5341864689980866,0.03481600061058998,0.025447664073454224,,success,2,sm75_xmma_fprop_implicit_gemm_f16f16_f16f16_f16_nhwckrsc_nhwc_tilesize64x64x64_stage1_warpsize2x2x1_g1_tensor16x8x8_t1r3s3,0x6cee4d9c86b4cdd5,CaskConvolution,50,80
200,,1,40,32,1,model.6.cv1.conv,Conv2d,0.021517919851467015,0.020640000700950623,128,128,32,40,40,0.025491199549287517,fp16,1.2178221280009893,,,,success,1,volta_hcudnn_128x128_relu_small_nn_v1,0x94dc70026a3bd827,CaskConvolution,50,40
200,,1,40,32,1,model.6.cv1.conv,Conv2d,0.027470720084384084,0.024288000538945198,128,128,64,40,40,0.04888159856200213,fp16,1.2163495860004332,,,,success,1,volta_hcudnn_128x128_relu_interior_nn_v1,0x0ccb6665868f9bd5,CaskConvolution,50,40
200,,1,40,32,1,model.6.cv1.conv,Conv2d,0.02373887997120619,0.021263999864459038,128,128,96,40,40,0.04293120168149466,fp16,1.266029811999033,,,,success,1,volta_hcudnn_128x128_relu_small_nn_v1,0x94dc70026a3bd827,CaskConvolution,50,40
200,,1,40,32,1,model.6.cv1.conv,Conv2d,0.02719680001027882,0.025151999667286873,128,128,128,40,40,0.03673439864069216,fp16,1.1923440089994983,,,,success,1,volta_hcudnn_128x128_relu_interior_nn_v1,0x0ccb6665868f9bd5,CaskConvolution,50,40
200,,1,40,64,1,model.6.cv1.conv,Conv2d,0.03046031997539103,0.027759999968111515,128,128,32,40,40,0.04749600030481815,fp16,1.0543205920002947,,,,success,1,volta_hcudnn_128x128_relu_interior_nn_v1,0x0ccb6665868f9bd5,CaskConvolution,50,40
200,,1,40,64,1,model.6.cv1.conv,Conv2d,0.03006704001687467,0.027904000133275986,128,128,64,40,40,0.04380000177770852,fp16,1.0158166750006785,,,,success,1,volta_hcudnn_128x128_relu_small_nn_v1,0x94dc70026a3bd827,CaskConvolution,50,40
200,,1,40,64,1,model.6.cv1.conv,Conv2d,0.026443040138110517,0.024351999163627625,128,128,96,40,40,0.04095999896526337,fp16,1.0724654459991143,,,,success,1,volta_hcudnn_128x128_relu_interior_nn_v1,0x0ccb6665868f9bd5,CaskConvolution,50,40
200,,1,40,64,1,model.6.cv1.conv,Conv2d,0.029992479933425784,0.027216000482439995,128,128,128,40,40,0.04506560042500496,fp16,1.0586718839986133,,,,success,1,volta_hcudnn_128x128_relu_medium_nn_v1,0xd74356270b3a903a,CaskConvolution,50,40
200,,1,40,96,1,model.6.cv1.conv,Conv2d,0.02810719997622073,0.026623999699950218,128,128,32,40,40,0.039089599438011643,fp16,1.0147639239985438,,,,success,1,volta_hcudnn_128x128_relu_interior_nn_v1,0x0ccb6665868f9bd5,CaskConvolution,50,40
